流水號,授課對象,課號,班次,課程名稱,簡介影片,學分,課程識別碼,全/半年,必/選修,授課教師,加選方式,時間教室,總人數,選課限制條件,備註,課程網頁,本學期我預計要選的課程,classroom,time_0_0,time_0_1,time_0_2,time_0_3,time_0_4,time_0_5,time_0_6,time_0_7,time_0_8,time_0_9,time_0_10,time_0_11,time_0_12,time_0_13,time_0_14,time_1_0,time_1_1,time_1_2,time_1_3,time_1_4,time_1_5,time_1_6,time_1_7,time_1_8,time_1_9,time_1_10,time_1_11,time_1_12,time_1_13,time_1_14,time_2_0,time_2_1,time_2_2,time_2_3,time_2_4,time_2_5,time_2_6,time_2_7,time_2_8,time_2_9,time_2_10,time_2_11,time_2_12,time_2_13,time_2_14,time_3_0,time_3_1,time_3_2,time_3_3,time_3_4,time_3_5,time_3_6,time_3_7,time_3_8,time_3_9,time_3_10,time_3_11,time_3_12,time_3_13,time_3_14,time_4_0,time_4_1,time_4_2,time_4_3,time_4_4,time_4_5,time_4_6,time_4_7,time_4_8,time_4_9,time_4_10,time_4_11,time_4_12,time_4_13,time_4_14,time_5_0,time_5_1,time_5_2,time_5_3,time_5_4,time_5_5,time_5_6,time_5_7,time_5_8,time_5_9,time_5_10,time_5_11,time_5_12,time_5_13,time_5_14,time_6_0,time_6_1,time_6_2,time_6_3,time_6_4,time_6_5,time_6_6,time_6_7,time_6_8,time_6_9,time_6_10,time_6_11,time_6_12,time_6_13,time_6_14,A1,A2,A3,A4,A5,A6,A7,A8
50557,醫學系,Med3066, , 解剖生理小組討論上,  ,2.0,401 35531,全年,必帶,婁培人,2,"一6,7(請洽系所辦)  ",165,本校修課人數上限：165人,"本課程中文授課,使用英文教科書。上課教室:B1小班教室01-20。與林文瑛,賴詩璠,王奐之,吳孟真,湯國廷,吳常瑋,林宛陵合開。與陳世杰、劉言彬、黃博浩、游治節、陳建鈞、郭耀文、黃俊達、林鴻儒、柯美蘭、賴星融、林玫君、黃潔宜、黃敬淳、陳宜明、韓明倫、林其懋合授",    , ,請洽系所辦,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77178,醫學系,Med3063, , 人與科技體驗學習(一),  ,1.0,401 38500,半年,選修,陳慧玲,2,"四1,2,3,4(請洽系所辦)  ",15,本校修課人數上限：15人,週四8:30-12:30於人文館209室上課。醫三優先選修。與葉啟娟合開。與林明燦、盧國賢、蔡詩力、邱晏麟合授,    , ,請洽系所辦,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11696,醫學系,Med4023, , 病理學甲及實驗上,  ,5.0,401 40211,全年,必帶,鄭永銘,1,"一1,2(基醫502)二1,2(基醫502)三6,7(基醫502)四1,2(基醫502)五1,2(基醫502)",180,本校修課人數上限：180人,"本課程中文授課,使用英文教科書。教室含四東實驗室。課程請上網查閱醫四學習指引。與張逸良、黃佩欣、林中梧、毛翠蓮、連晃駿、郭冠廷、謝明書、李仁傑、廖肇裕、尤善琦、黃賢能、蔡佳惠、李宜軒、吳木榮合授",    , ,基醫502,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82752,醫學系,Med4029, , 病理、藥理小組討論上,  ,2.0,401 40621,全年,必帶,何肇基,2,"四6,7(請洽系所辦)  ",180,本校修課人數上限：180人,"本課程中文授課,使用英文教科書。外系限藥5.與蔡巧琳,趙家德,高祥豐,曾峰毅,郭明哲,莊名凱,孟士瑋,陳俊凱,陳國興合開。與鄭之勛、楊紹佑、林孟暐、黃道民、陳崇裕、周鈺翔、趙家德、侯信安、吳尚俊、何承懋、黃泰中、楊順貿、曾岱宗、陳建嘉、曾峰毅、林欣儀、徐莞曾、黃賢",    , ,請洽系所辦,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60991,醫學系,Med4037, , 臨床醫學總論實習上,  ,1.0,401 40730,半年,必帶,何奕倫,2,"五6,7,8,9(基醫502)",180,本校修課人數上限：180人,"本課程中文授課,使用英文教科書。",    , ,基醫502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76822,醫學系,Med4040, , 臨床醫學總論(I),  ,5.0,401 40740,半年,必帶,何奕倫,1,"一3,4(基醫502)二3,4(基醫502)五3,4(基醫502)",180,本校修課人數上限：180人,"本課程中文授課,使用英文教科書。臨床醫學總論上/一/三上替代課程,補足畢業學分須修醫學系開課.合開:林文熙。與楊泮池、胡務亮、吳美環、張上淳、李啟明、李秉穎、陳宜君、胡瑞、婁培人、李章銘、袁瑞晃、梁金銅、許榮彬、陳炯年、陳晉興、陳益祥、楊永健、王宗道、王鶴健",    , ,基醫502,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86434,醫學系,Med4035, , 醫療體系暨長期照護概論,  ,1.0,401 40930,半年,選修,余忠仁,2,"三10,A(基醫406)",50,本校修課人數上限：50人,"本課程中文授課,使用英文教科書。陳珮蓉與鄭逸如、邱銘章、黃國晉、黃宗正、黃勝堅、詹鼎正、蔡兆勳、施至遠、韓德生、徐莞曾、張念慈、呂東武、賴飛羆合授",    , ,基醫406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43630,醫學系,Med4025, , 藥理學上,  ,2.0,401 44111,全年,必帶,林敬哲,3,"一6,7(基醫502)四3,4(基醫502)",186,本校修課人數上限：186人,"本課程中文授課,使用英文教科書。與劉宏輝、邱麗珠、林琬琬、陳青周、林泰元、陳文彬、楊鎧鍵、蔡丰喬、吳青錫、魏子堂、潘明楷合授",    , ,基醫502,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19513,醫學系,Med4042, , 檢驗醫學上,  ,1.0,401 48701,全年,必帶,周文堅,2,"一8,9(基醫502)",180,本校修課人數上限：180人,"本課程中文授課,使用英文教科書。教室含4東實驗室。與陳中明、鐘桂彬合開。與李麗娜、薛博仁、鄭文誠、詹一秀、陳錦得、鄭祖耀、邵蓓嵐、黃昱璁、李任光、林建嶔合授",    , ,基醫502,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69275,醫學系,Med5000,01, 門診醫學及急診醫學,  ,6.0,401 50040,半年,必修,蔡呈芳,1, ,130,"限本系所學生(含輔系、雙修生),本校修課人數上限：130人","本課程中文授課,使用英文教科書。**含眼耳鼻喉皮膚骨泌尿急診林維翰陳韋廷周維國方耀德陳昭旭許智恭陳玄祥與劉華昌、陳博光、張美惠、林東燦、張俊祥、胡務亮、楊榮森、吳美環、陳文鍾、李秉穎、方震中、王一中、王清泓、何子昌、胡芳蓉、楊中美、楊長豪、廖述朗、林  晉、",    , ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61637,醫學系,Med5001,01, 家庭、社會與醫療,  ,6.0,401 50080,半年,必修,蔡兆勲,1, ,130,"限本系所學生(含輔系、雙修生),本校修課人數上限：130人","本課程中文授課,使用英文教科書。家醫、醫教生倫科及放射線科共同授課。合開教師：黃潔宜 吳禮安 黃裕城 陳柏廷  王彧宸 李明彥
與鄭逸如、陳慶餘、施庭芳、嚴崇仁、顏若芳、陳世杰、曾旭明、郭斐然、李龍騰、邱泰源、梁繼權、黃國晉、張允中、許昭禹、陳良光、彭信逢、鄭",    , ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29008,醫學系,Med5037, , 內科學及臨床實習甲,  ,6.0,401 50420,半年,必修,何奕倫,1, ,150,"限本系所學生(含輔系、雙修生),本校修課人數上限：150人","本課程中文授課,使用英文教科書。與林璟宏與莊立民、楊泮池、鄭安理、張上淳、李啟明、余忠仁、嚴崇仁、陳宜君、陳永銘、黃政文、洪冠予、王秀伯、王宗道、王振泰、王鶴健、田蕙芬、江怡德、吳惠培、李光倫、李嘉哲、姚  明、施金元、唐季祿、高憲立、張恬君、郭炳宏、陳冠",    , ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76476,醫學系,Med5045, , 醫學臨床技能之理論與實務,  ,1.0,401 50510,半年,必修,盛望徽,1, ,160,"限本系所學生(含輔系、雙修生),本校修課人數上限：160人","本課程中文授課,使用英文教科書。合開教師:葉啟娟
與陳宜君、王明鉅、黃俊升、何奕倫、周文堅、蔡兆勳、黃建華、邱郁淳、胡文郁、朱宗信、陳彥元、蔡詩力、楊志偉、周承復合授",    , ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58590,醫學系,Med5038, , 外科學及臨床實習甲,  ,6.0,401 51510,半年,必修,黃俊升,1, ,160,"限本系所學生(含輔系、雙修生),本校修課人數上限：160人","本課程中文授課,使用英文教科書。與朱樹勳、王世名、高明見、陳維昭、林瑞明、廖廣義、陳明庭、張金堅、林佐武、杜永光、李伯皇、林芳郁、賴鴻緒、柯文哲、簡雄飛、胡瑞、李威傑、李章銘、邱英世、袁瑞晃、張重義、張景年、梁金銅、許榮彬、郭夢菲、陳炯年、陳晉興、陳益",    , ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51310,醫學系,Med5004, , 麻醉學概論,  ,1.0,401 51620,半年,必帶,王明鉅,1,五9(基醫101),150,"限本系所學生(含輔系、雙修生),本校修課人數上限：150人","上學期必選,與孫維仁、范守仁、王永彬、黃啟祥、葉惠敏、鄭雅蓉、葉育彰、林佩玲、趙安怡、林至芃、蕭柏妮、蔡奉芳、王憶嘉、洪明輝、莊岳勳、吳峻宇、韓吟宜、詹光政合授",    , ,基醫101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41509,醫學系,Med5041, , 神經科學及臨床實習,  ,3.0,401 53310,半年,必修,邱銘章,1, ,160,"限本系所學生(含輔系、雙修生),本校修課人數上限：160人","本課程中文授課,使用英文教科書。薛學文與吳瑞美、楊智超、劉宏輝、鄭建興、李銘仁、趙啟超、陳達夫、林靜嫻、蔡力凱、湯頌君、戴春暉、蘇真真、葉馨喬、陳志昊、饒敦、郭鐘金、謝松蒼合授",    , ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35082,醫學系,Med5040, , 復健科學及臨床實習,  ,3.0,401 53320,半年,必修,陳文翔,1, ,160,"限本系所學生(含輔系、雙修生),本校修課人數上限：160人","合開教師:盧璐 徐紹剛 莊泓叡 施偉立 陳信水 鍾佩珍 林孟廷 馮仕豪
與王亭貴、林銘川、陳思遠、梁蕙雯、謝正宜、潘信良、吳爵宏、韓德生、張凱閔、陳思甫、黃雅萍、蕭名彥、林家瑋、郭柏齡合授",    , ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
