流水號,授課對象,課號,班次,課程名稱,簡介影片,學分,課程識別碼,全/半年,必/選修,授課教師,加選方式,時間教室,總人數,選課限制條件,備註,課程網頁,本學期我預計要選的課程,classroom,time_0_0,time_0_1,time_0_2,time_0_3,time_0_4,time_0_5,time_0_6,time_0_7,time_0_8,time_0_9,time_0_10,time_0_11,time_0_12,time_0_13,time_0_14,time_1_0,time_1_1,time_1_2,time_1_3,time_1_4,time_1_5,time_1_6,time_1_7,time_1_8,time_1_9,time_1_10,time_1_11,time_1_12,time_1_13,time_1_14,time_2_0,time_2_1,time_2_2,time_2_3,time_2_4,time_2_5,time_2_6,time_2_7,time_2_8,time_2_9,time_2_10,time_2_11,time_2_12,time_2_13,time_2_14,time_3_0,time_3_1,time_3_2,time_3_3,time_3_4,time_3_5,time_3_6,time_3_7,time_3_8,time_3_9,time_3_10,time_3_11,time_3_12,time_3_13,time_3_14,time_4_0,time_4_1,time_4_2,time_4_3,time_4_4,time_4_5,time_4_6,time_4_7,time_4_8,time_4_9,time_4_10,time_4_11,time_4_12,time_4_13,time_4_14,time_5_0,time_5_1,time_5_2,time_5_3,time_5_4,time_5_5,time_5_6,time_5_7,time_5_8,time_5_9,time_5_10,time_5_11,time_5_12,time_5_13,time_5_14,time_6_0,time_6_1,time_6_2,time_6_3,time_6_4,time_6_5,time_6_6,time_6_7,time_6_8,time_6_9,time_6_10,time_6_11,time_6_12,time_6_13,time_6_14,A1,A2,A3,A4,A5,A6,A7,A8
57655,物理系,Phys1039, , 國際學伴之服務學習,  ,2.0,202E11700,半年,選修,吳俊輝,2, ,180(含開放臺大系統人數:40),本校修課人數上限：140人,本課程以英語授課。歡迎外籍生、交換訪問生選修。本課程英文化程度說明,    , ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76721,物理系,Phys2002, , 應用數學二,  ,3.0,202 20320,半年,必帶,陳�皕�,2,"三7(新物833)四6,7(新物833)",80,"限本系所學生(含輔系、雙修生),本校修課人數上限：80人","本課程中文授課,使用英文教科書。",    , ,新物833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50272,物理系,Phys2004, , 力學上,  ,3.0,202 21201,全年,必帶,高英哲,2,"一2,3,4(楊金豹演講廳)",100,"限本系所學生(含輔系、雙修生),本校修課人數上限：100人",上課教室:新物104,    , ,楊金豹演講廳,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44296,物理系,Phys2017,01, 力學習題演練上,  ,1.0,202 21301,全年,必帶,高英哲,2,三5(新物111),50,本校修課人數上限：50人,"本課程中文授課,使用英文教科書。須與力學上一起修",    , ,新物111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16911,物理系,Phys2017,02, 力學習題演練上,  ,1.0,202 21301,全年,選修,高英哲,2,四5(新物111),50,本校修課人數上限：50人,"本課程中文授課,使用英文教科書。須與力學上一起修",    , ,新物111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14710,物理系,Phys2019, , 電磁學上,  ,3.0,202 23301,全年,必帶,郭光宇,2,"三2,3,4(楊金豹演講廳)",100(含開放臺大系統人數:2),"限本系所學生(含輔系、雙修生),本校修課人數上限：98人","本課程中文授課,使用英文教科書。",    , ,楊金豹演講廳,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42859,物理系,Phys2021,01, 電磁學習題演練上,  ,1.0,202 23401,全年,必帶,郭光宇,2,一5(新物111),60,"限學號雙號,本校修課人數上限：60人","本課程中文授課,使用英文教科書。需與電磁學課一起修",    , ,新物111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11368,物理系,Phys2021,02, 電磁學習題演練上,  ,1.0,202 23401,全年,必帶,郭光宇,2,二5(新物111),60,"限學號單號,本校修課人數上限：60人","本課程中文授課,使用英文教科書。需與電磁學課一起修",    , ,新物111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69501,物理系,Phys3003, , 量子物理上,  ,4.0,202 30901,全年,必帶,陳俊瑋,2,"二3,4(楊金豹演講廳)四3,4(楊金豹演講廳)",90,"限本系所學生(含輔系、雙修生),本校修課人數上限：90人","本課程中文授課,使用英文教科書。上課教室:新物104",    , ,楊金豹演講廳,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67707,物理系,Phys3006, , 熱物理,  ,3.0,202 32400,半年,必帶,蔡政達,2,"二6,7,8(新物833)",80,"限本系所學生(含輔系、雙修生),本校修課人數上限：80人,外系人數限制：5人", ,    , ,新物833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23132,物理系,Phys3007,01, 基礎物理實驗,  ,3.0,202 33100,半年,必帶,黃斯衍,2,"一6,7,8,9,10,A(請洽系所辦)  ",40,"限學號單號 且 限學士班三年級以上,本校修課人數上限：40人","可以""自主探索實驗物理一""替代。教室：新物209與許長仁合授",    , ,請洽系所辦,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84593,物理系,Phys3007,02, 基礎物理實驗,  ,3.0,202 33100,半年,必帶,黃斯衍,2,"三6,7,8,9,10,A(請洽系所辦)  ",40,"限學號雙號 且 限學士班三年級以上,本校修課人數上限：40人","可以""自主探索實驗物理一""替代。教室：新物209。與許長仁合授",    , ,請洽系所辦,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23381,物理系,Phys4012, , 計算物理導論一,  ,3.0,202 48190,半年,選修,陳凱風,2,"五2,3,4(新物833)",60,本校修課人數上限：60人, ,    , ,新物833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84091,物理系,Phys4014, , 類比電子學實務,  ,4.0,202 48210,半年,選修,朱士維,2,"五6,7,8,9(請洽系所辦)  ",40(含開放臺大系統人數:4),"本校修課人數上限：36人,外系人數限制：2人",授課教室：新物館R207。,    , ,請洽系所辦,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35923,物理系,Chem1005,01, 普通化學甲上,  ,3.0,203 101A1,全年,必帶,陳逸聰,2,"三3,4(普102)五3,4(普102)",140,"限學士班學生 且 限本系所學生(含輔系、雙修生),本校修課人數上限：140人","本課程中文授課,使用英文教科書。普通化學甲上與普通生物學甲上二選一
兼通識A7*。
初選期間不開放通識課加選。",    , ,普102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
47874,物理系,Chem1011,01, 普通化學實驗上,  ,1.0,203 10501,全年,必帶,陳逸聰,2,"一7,8,9(思亮103)",88,"本課有先修科目規定,限本系所學生(含輔系、雙修生),本校修課人數上限：88人",普通化學實驗上與普通生物學實驗甲上二選一。實驗須與課程併修或後修，期中停修課程，實驗須一併停修。,    , ,思亮103,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61875,物理系,Phys7005, , 專題討論三,  ,1.0,222 M0080,半年,選修,張寶棣,2,"二7,8(楊金豹演講廳)",70,本校修課人數上限：70人,為專題演講性質，邀請國內外學者提供有關近代物理研究或當代物理趨勢之知識性課程。,    , ,楊金豹演講廳,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61875,物理系,Phys7005, , 專題討論三,  ,1.0,222 M0080,半年,選修,張寶棣,2,"二7,8(楊金豹演講廳)",70,本校修課人數上限：70人,為專題演講性質，邀請國內外學者提供有關近代物理研究或當代物理趨勢之知識性課程。,    , ,楊金豹演講廳,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17961,物理系,Phys7010, , 專題討論一,  ,1.0,222 M0140,半年,選修,張寶棣,2,"四7,8(楊金豹演講廳)",90,本校修課人數上限：90人,為專題演講性質，由本系專任或合聘老師以其研究專長或實驗室特色說明招收學生之課程。,    , ,楊金豹演講廳,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17961,物理系,Phys7010, , 專題討論一,  ,1.0,222 M0140,半年,選修,張寶棣,2,"四7,8(楊金豹演講廳)",90,本校修課人數上限：90人,為專題演講性質，由本系專任或合聘老師以其研究專長或實驗室特色說明招收學生之課程。,    , ,楊金豹演講廳,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22860,物理系,Phys7012, , 古典電力學一,  ,4.0,222 M1310,半年,選修,蔡爾成,1,"一6,7(楊金豹演講廳)五3,4(楊金豹演講廳)",130(含開放臺大系統人數:10),"本校修課人數上限：120人,外系人數限制：5人",上課教室：新物104。,    , ,楊金豹演講廳,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22860,物理系,Phys7012, , 古典電力學一,  ,4.0,222 M1310,半年,選修,蔡爾成,1,"一6,7(楊金豹演講廳)五3,4(楊金豹演講廳)",130(含開放臺大系統人數:10),"本校修課人數上限：120人,外系人數限制：5人",上課教室：新物104。,    , ,楊金豹演講廳,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85891,物理系,Phys7014,01, 量子力學一,  ,4.0,222 M1410,半年,選修,陳政維,2,"二3,4(新物112)四3,4(新物112)",70,"限學號單號,本校修課人數上限：70人,外系人數限制：10人", ,    , ,新物112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85891,物理系,Phys7014,01, 量子力學一,  ,4.0,222 M1410,半年,選修,陳政維,2,"二3,4(新物112)四3,4(新物112)",70,"限學號單號,本校修課人數上限：70人,外系人數限制：10人", ,    , ,新物112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
